"season","week","gsis_id","full_name","team","position","birth_date","height","weight","years_exp","rookie_year","entry_year","draft_number","depth_chart_position","rush_attempts","rushing_yards","rush_ypa","rush_tds","first_down_rush","targets","receptions","yac","first_down_pass","third_down_converted","third_down_failed","third_down_rate","fourth_down_converted","fourth_down_failed","fourth_down_rate","fumble","fumble_forced","fumble_not_forced","fumble_lost","tackled_for_loss","penalties","penalty_yards","total_epa","avg_epa"
2020,13,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",1,1,100,0,0,4,3,16,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.127649723785,-0.225529944756999
2020,8,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",0,0,NA,0,0,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.70016790437512,-0.85008395218756
2020,15,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",1,4,400,0,0,1,1,9,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.0050821687327698,-0.0025410843663849
2020,1,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",1,2,200,0,0,1,1,3,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.818231541197747,-0.409115770598873
2020,2,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",0,0,NA,0,0,2,1,3,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,0.195999792311342,0.097999896155671
2020,14,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",4,15,375,0,1,4,3,25,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.562005492625758,-0.0702506865782197
2020,7,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",1,5,500,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0922344312421046,0.0922344312421046
2020,3,"00-0034331","Jaylen Samuels","PIT","RB","1996-07-20",72,225,2,2018,2018,165,"RB",1,1,100,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.80596411759738,-1.80596411759738
2020,4,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",3,9,300,0,0,1,1,4,1,0,0,NA,1,1,0.5,0,0,0,0,1,0,0,0.950561482342892,0.237640370585723
2020,1,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",7,14,200,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-3.39080020668916,-0.484400029527023
2020,3,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",3,16,533.333333333333,0,1,1,1,14,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0280909241409976,0.00702273103524939
2020,13,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",3,3,100,0,0,3,2,9,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.36677360520116,-0.394462267533527
2020,6,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",4,9,225,0,1,2,1,15,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-2.69227777486686,-0.44871296247781
2020,9,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",4,29,725,0,1,3,3,25,3,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-0.732828556967428,-0.10468979385249
2020,16,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",0,0,NA,0,0,2,2,18,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.626678516564425,-0.313339258282213
2020,12,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",11,46,418.181818181818,0,2,4,4,45,3,1,1,0.5,0,0,NA,1,1,0,1,0,0,0,-0.302895692759196,-0.0201930461839464
2020,8,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",0,0,NA,0,0,2,2,16,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.585345878847871,0.292672939423935
2020,2,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",8,32,400,1,3,1,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,1.73852554435143,0.193169504927937
2020,11,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",6,17,283.333333333333,0,0,5,2,20,2,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,-2.33134051656817,-0.211940046960743
2020,10,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",1,3,300,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.217059271875769,-0.217059271875769
2020,14,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",2,3,150,1,1,1,1,17,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.894882377644535,0.298294125881512
2020,17,"00-0034349","Kerryon Johnson","DET","RB","1997-06-30",71,212,2,2018,2018,43,"RB",0,0,NA,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.444580416602548,-0.444580416602548
2020,17,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",2,17,850,0,1,7,6,66,2,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-0.126175713669796,-0.0140195237410885
2020,14,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",7,58,828.571428571429,0,3,4,4,11,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,0.639345788744606,0.0581223444313278
2020,13,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",6,10,166.666666666667,1,1,3,3,13,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-4.70377202774398,-0.522641336415998
2020,4,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",9,24,266.666666666667,0,1,3,3,14,1,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-5.5425264223345,-0.461877201861208
2020,12,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",10,29,290,0,2,10,8,67,4,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,1.01599875948159,0.0507999379740796
2020,15,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",5,43,860,0,2,3,2,15,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0.238086923264574,0.0297608654080717
2020,2,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",0,0,NA,0,0,1,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.217032249551266,-0.217032249551266
2020,1,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",7,28,400,1,2,8,8,43,2,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-0.490324147145512,-0.0326882764763674
2020,10,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",12,70,583.333333333333,1,6,6,5,50,3,0,0,NA,0,0,NA,0,0,0,0,1,0,0,6.75305122620194,0.375169512566774
2020,5,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",3,8,266.666666666667,0,0,4,2,24,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.24180800973808,-0.463115429962583
2020,18,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",6,75,1250,0,2,3,1,4,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,4.63444962201175,0.514938846890194
2020,8,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",5,8,160,0,1,5,3,29,3,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,3.54159503628034,0.354159503628034
2020,9,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",2,18,900,0,0,3,2,26,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.719481533626095,-0.143896306725219
2020,6,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",0,0,NA,0,0,6,5,25,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.10186319309287,-0.183643865515478
2020,11,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",7,2,28.5714285714286,0,1,4,3,19,2,2,2,0.5,1,1,0.5,0,0,0,0,2,0,0,1.73334365697531,0.157576696088665
2020,16,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",8,44,550,0,3,4,4,28,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1.60471761552617,0.133726467960514
2020,3,"00-0034367","Nyheim Hines","IND","RB","1996-11-12",69,198,2,2018,2018,104,"RB",7,21,300,0,1,5,4,39,3,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.926634183968241,-0.0772195153306867
2020,6,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",2,8,400,0,0,1,1,13,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-0.071313164837193,-0.023771054945731
2020,17,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",3,9,300,0,0,4,1,5,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.11928782236478,-0.445612546052111
2020,2,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",5,20,400,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-0.232384977920451,-0.0464769955840902
2020,12,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",12,65,541.666666666667,1,4,5,4,14,0,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,-0.889996134268643,-0.0523527137805084
2020,16,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",10,46,460,0,1,1,1,5,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,-0.73057520086877,-0.0664159273517064
2020,4,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",2,3,150,0,0,3,3,23,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.416337036294863,0.0832674072589727
2020,14,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",11,42,381.818181818182,0,1,1,1,8,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-1.41357785172295,-0.117798154310246
2020,11,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",1,5,500,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0525340256281197,0.0525340256281197
2020,13,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",8,36,450,0,1,2,1,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-1.11867716372945,-0.111867716372945
2020,7,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",0,0,NA,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.34915316296974,-3.34915316296974
2020,5,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",2,6,300,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.16219696472399,-0.581098482361994
2020,1,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",1,4,400,0,0,3,3,4,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.67314318602439,-0.418285796506098
2020,3,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",0,0,NA,0,0,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.17330626165494,-0.586653130827472
2020,15,"00-0034378","Ito Smith","ATL","RB","1995-09-11",69,195,2,2018,2018,126,"RB",6,24,400,0,1,3,2,9,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,0.468750680040102,0.0520834088933447
2020,14,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",1,3,300,0,1,2,1,10,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-0.806607520823799,-0.268869173607933
2020,10,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",8,28,350,0,1,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-10.0269174914815,-1.11410194349794
2020,5,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",1,1,100,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.697566878516227,-0.697566878516227
2020,11,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",4,21,525,0,1,1,1,19,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,1.11552841897356,0.223105683794711
2020,6,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",1,-1,-100,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-1.24946982646361,-0.624734913231805
2020,4,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",9,15,166.666666666667,0,1,1,1,13,1,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,-2.12112735549453,-0.212112735549453
2020,2,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",9,40,444.444444444444,0,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,0.500020521218327,0.0555578356909252
2020,13,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",5,12,240,0,0,2,2,16,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.90813745651395,-0.558305350930564
2020,9,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",11,39,354.545454545455,0,3,2,2,11,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.80162978370208,-0.215509983361699
2020,3,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",9,39,433.333333333333,0,1,1,1,7,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.27543871253459,-0.227543871253459
2020,8,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",21,91,433.333333333333,1,5,1,1,22,1,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,1.4784980625119,0.0672044573869045
2020,12,"00-0034400","Jordan Wilkins","IND","RB","1994-07-18",73,217,2,2018,2018,169,"RB",7,22,314.285714285714,0,1,4,3,45,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.63628818311542,-0.148753471192311
2020,13,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",2,9,450,0,0,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.51856685101801,-0.629641712754501
2020,8,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",15,70,466.666666666667,0,3,2,2,1,0,0,0,NA,0,0,NA,1,1,0,0,3,0,0,-1.2688545329147,-0.0746385019361589
2020,14,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",3,6,200,0,0,1,1,16,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.961218368436675,-0.240304592109169
2020,4,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",2,1,50,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.45025024883216,-0.725125124416081
2020,2,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",4,19,475,0,2,3,3,28,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,2.27225699846167,0.324608142637382
2020,3,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",3,5,166.666666666667,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.88790719816461,-0.471976799541153
2020,5,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",1,3,300,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.317441220337059,-0.317441220337059
2020,15,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",0,0,NA,0,0,1,1,11,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.100161105860025,-0.100161105860025
2020,7,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",12,46,383.333333333333,0,3,5,3,31,3,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2.60317234118703,0.153127784775707
2020,16,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",2,17,850,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0609875351074152,0.0304937675537076
2020,6,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",2,4,200,0,0,4,2,2,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-2.9482836664829,-0.491380611080483
2020,1,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",9,35,388.888888888889,0,1,2,2,25,0,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-2.06521821959177,-0.187747110871979
2020,12,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",2,7,350,0,0,6,5,36,2,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0781631795689461,0.00977039744611826
2020,10,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",3,63,2100,1,2,1,1,4,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3.98327442046138,0.995818605115345
2020,17,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",15,65,433.333333333333,0,2,5,2,12,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,-3.25026796324527,-0.162513398162264
2020,11,"00-0034414","Boston Scott","PHI","RB","1995-04-27",66,203,2,2018,2018,201,"RB",5,24,480,0,2,3,3,15,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,2.64787435473408,0.33098429434176
2020,11,"00-0034432","Bo Scarbrough","SEA","RB","1996-09-29",73,235,2,2018,2018,236,"RB",6,31,516.666666666667,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.080569310404826,0.0134282184008043
2020,14,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",3,9,300,0,1,3,3,20,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.09424850856885,-0.182374751428142
2020,1,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",2,4,200,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.913071026559919,-0.456535513279959
2020,4,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",6,9,150,0,0,2,2,21,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-2.84993512911023,-0.356241891138779
2020,17,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",9,72,800,0,5,3,1,39,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,7.53736719633174,0.628113933027645
2020,5,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",15,71,473.333333333333,0,4,6,5,28,1,2,2,0.5,0,0,NA,0,0,0,0,3,0,0,-1.8564639860997,-0.0884030469571287
2020,16,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",2,4,200,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.33118453196948,-0.665592265984742
2020,7,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",5,12,240,0,1,6,5,60,2,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-1.30010349000804,-0.118191226364367
2020,8,"00-0034440","Justin Jackson","LAC","RB","1996-04-22",72,200,2,2018,2018,251,"RB",17,89,523.529411764706,0,4,5,3,53,3,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,4.28157776535954,0.194617171152706
2020,14,"00-0034449","Buddy Howell","HOU","RB","1996-03-27",73,218,2,2018,2018,NA,"RB",11,42,381.818181818182,0,2,2,1,7,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.05539463215973,-0.0811842024738257
2020,15,"00-0034449","Buddy Howell","HOU","RB","1996-03-27",73,218,2,2018,2018,NA,"RB",5,22,440,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.061575940984766,0.0123151881969532
2020,14,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",6,27,450,0,2,2,2,7,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,-2.18326251319377,-0.272907814149221
2020,13,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",8,74,925,0,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2.57203093438875,0.321503866798594
2020,2,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.44485900260042,-3.44485900260042
2020,1,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",2,8,400,1,2,2,2,9,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,2.87170149871963,0.717925374679907
2020,17,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",11,47,427.272727272727,1,3,4,2,8,2,0,0,NA,1,1,0.5,0,0,0,0,0,0,0,2.63445118884556,0.175630079256371
2020,12,"00-0034457","Josh Adams","NYJ","RB","1996-10-29",74,225,2,2018,2018,NA,"RB",1,1,100,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.416755079990253,-0.416755079990253
2020,3,"00-0034578","Reggie Bonnafon","CAR","RB","1996-01-04",72,215,2,2018,2018,NA,"RB",2,16,800,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.557531231781467,0.278765615890734
2020,4,"00-0034578","Reggie Bonnafon","CAR","RB","1996-01-04",72,215,2,2018,2018,NA,"RB",10,53,530,0,3,2,2,20,2,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,3.82991173234768,0.319159311028974
2020,16,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.947259706212208,-0.473629853106104
2020,8,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",0,0,NA,0,0,1,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.586872723826673,-0.586872723826673
2020,9,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",0,0,NA,0,0,4,4,29,3,0,0,NA,0,0,NA,0,0,0,0,0,0,0,4.8045568803791,1.20113922009477
2020,2,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",0,0,NA,0,0,1,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.157555518322624,-0.157555518322624
2020,18,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.340137664286885,-0.340137664286885
2020,12,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",0,0,NA,0,0,1,1,5,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,1.79315039794892,1.79315039794892
2020,10,"00-0034597","Ryan Nall","CHI","RB","1995-12-27",74,237,2,2018,2018,NA,"RB",1,0,0,0,0,2,1,13,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.470022987166885,-0.156674329055628
2020,5,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",3,36,1200,1,2,6,5,34,2,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,3.21088777348632,0.356765308165146
2020,15,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",11,47,427.272727272727,0,2,5,3,21,2,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-2.62858362752013,-0.164286476720008
2020,11,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",2,13,650,0,1,4,4,14,2,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,5.51376599585638,0.918960999309396
2020,2,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",3,4,133.333333333333,0,1,4,3,15,0,1,1,0.5,0,0,NA,1,1,0,0,1,0,0,-2.51142089659949,-0.358774413799927
2020,14,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",7,32,457.142857142857,0,1,5,4,25,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.71977477048469,-0.226647897540391
2020,1,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",6,26,433.333333333333,0,2,5,3,14,1,0,0,NA,0,0,NA,1,1,0,0,1,0,0,-2.53293245730346,-0.230266587027587
2020,16,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",0,0,NA,0,0,3,2,9,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.95829376962502,-0.652764589875006
2020,7,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",5,58,1160,0,4,7,7,79,5,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,10.7636881706712,0.896974014222603
2020,17,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",3,-3,-100,0,0,2,2,28,0,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-2.06649309053318,-0.413298618106636
2020,4,"00-0034681","Chase Edmonds","ARI","RB","1996-04-13",69,210,2,2018,2018,134,"RB",4,16,400,0,2,6,5,15,3,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,4.58417360203749,0.458417360203749
