"season","week","gsis_id","full_name","team","position","birth_date","height","weight","years_exp","rookie_year","entry_year","draft_number","depth_chart_position","targets","receptions","catch_rate","air_yards","yac","pass_tds","first_down_pass","rush_attempts","rushing_yards","rush_tds","first_down_rush","third_down_converted","third_down_failed","third_down_rate","fourth_down_converted","fourth_down_failed","fourth_down_rate","fumble","fumble_forced","fumble_not_forced","fumble_lost","tackled_for_loss","penalties","penalty_yards","total_epa","avg_epa"
2021,15,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",1,1,100,14,0,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,1.70866999134887,1.70866999134887
2021,14,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",6,6,100,81,10,1,5,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,0,6,0,10.6906843765755,1.78178072942925
2021,12,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",6,3,50,8,8,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-3.17840990334692,-0.529734983891153
2021,13,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",10,7,70,78,21,0,5,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,0,10,0,7.04048901994247,0.704048901994248
2021,5,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",8,6,75,100,13,2,5,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,8,0,8.58742949794395,1.07342868724299
2021,19,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",10,9,90,74,43,1,5,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,10,0,10.1770148906799,1.01770148906799
2021,20,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",16,8,50,83,36,1,5,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,14,0,2.65485335458652,0.165928334661658
2021,3,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",10,8,80,73,33,0,7,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,10,0,8.91685856174444,0.891685856174444
2021,7,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",10,6,60,69,7,3,5,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,10,0,8.7650886157062,0.87650886157062
2021,18,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",7,6,85.7142857142857,51,38,2,5,0,0,0,0,1,1,0.5,1,1,0.5,0,0,0,0,0,7,0,7.01939584031679,1.00277083433097
2021,4,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",12,7,58.3333333333333,56,19,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,12,0,0.977760037698312,0.081480003141526
2021,11,"00-0031408","Mike Evans","TB","WR","1993-08-21",77,231,7,2014,2014,7,"WR",11,6,54.5454545454545,53,20,1,5,1,10,0,1,3,3,0.5,0,0,NA,0,0,0,0,0,12,0,1.02396001404851,0.0853300011707089
2021,4,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",3,3,100,55,8,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,3.52797663304955,1.17599221101652
2021,7,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",4,2,50,8,8,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-5.60392591106939,-1.40098147776735
2021,9,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",6,4,66.6666666666667,52,16,0,2,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,6,0,3.81583756650798,0.63597292775133
2021,18,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",5,2,40,22,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,0.573258386037314,0.114651677207463
2021,17,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",6,4,66.6666666666667,20,15,0,3,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,0,6,0,-0.0799693454173339,-0.0133282242362223
2021,5,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",5,4,80,20,12,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,3.76544223516248,0.753088447032495
2021,1,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",11,6,54.5454545454545,25,10,0,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,11,0,-3.30381256662076,-0.300346596965524
2021,6,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",7,4,57.1428571428571,51,2,0,2,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,7,0,1.22425211989321,0.174893159984744
2021,14,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",6,2,33.3333333333333,14,0,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,0.520958910045092,0.0868264850075153
2021,2,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",4,2,50,14,10,1,2,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,4,0,3.6960922106859,0.924023052671476
2021,8,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",4,3,75,18,3,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,1.3331457846798,0.333286446169951
2021,3,"00-0031428","Allen Robinson","CHI","WR","1993-08-24",74,220,7,2014,2014,61,"WR",6,2,33.3333333333333,19,8,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,0.265156049514192,0.044192674919032
2021,6,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,1,100,11,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.773052407428622,0.773052407428622
2021,2,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.40582631994039,-1.40582631994039
2021,4,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,1,100,4,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.383956721518189,0.383956721518189
2021,17,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.776686861179769,-0.776686861179769
2021,9,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,1,100,3,6,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.608865781221539,0.608865781221539
2021,15,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,1,100,3,8,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.469309208798222,0.469309208798222
2021,1,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",1,1,100,18,4,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,2.94979657116346,2.94979657116346
2021,12,"00-0031484","Chris Manhertz","JAX","TE","1992-04-10",78,255,6,2015,2015,NA,"TE",2,1,50,6,5,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,0.151043493533507,0.0755217467667535
2021,15,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",5,2,40,3,5,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-2.58808435761603,-0.517616871523205
2021,8,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",13,8,61.5384615384615,94,28,1,8,0,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,13,0,6.00819277987826,0.462168675375251
2021,6,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",8,5,62.5,43,12,0,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,8,0,3.41820402210184,0.427275502762729
2021,5,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",6,3,50,60,0,1,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,4.38493207838287,0.730822013063812
2021,9,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",5,2,40,11,26,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,5,0,-1.13718299730681,-0.227436599461362
2021,16,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",11,7,63.6363636363636,74,11,1,4,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,11,0,6.84830633411184,0.622573303101077
2021,2,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",5,3,60,18,6,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,5,0,-0.710232184792404,-0.142046436958481
2021,3,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",4,3,75,13,13,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,0.918391495069954,0.229597873767488
2021,13,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",2,2,100,20,21,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,3.62125376466429,1.81062688233215
2021,14,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",7,5,71.4285714285714,26,25,1,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,2.65130208586163,0.378757440837375
2021,10,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",4,4,100,32,19,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,3.82342599041294,0.955856497603236
2021,1,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",17,13,76.4705882352941,110,29,2,8,0,0,0,0,3,3,0.5,0,0,NA,1,0,1,0,0,17,0,10.2678838425414,0.603993167208318
2021,18,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",7,5,71.4285714285714,62,17,0,3,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0,0,7,0,7.53313040925423,1.07616148703632
2021,4,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",3,3,100,53,16,1,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,5.22134701802862,1.74044900600954
2021,17,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",7,3,42.8571428571429,17,1,1,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,-1.99152505506859,-0.284503579295512
2021,19,"00-0031544","Amari Cooper","DAL","WR","1994-06-17",73,211,6,2015,2015,4,"WR",10,6,60,61,3,1,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,10,0,3.08094013779191,0.308094013779191
2021,10,"00-0031545","Kevin White","NO","WR","1992-06-25",75,216,6,2015,2015,7,"WR",2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-2.29407091508619,-1.14703545754309
2021,8,"00-0031545","Kevin White","NO","WR","1992-06-25",75,216,6,2015,2015,7,"WR",1,1,100,29,9,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,2.42313091084361,2.42313091084361
2021,7,"00-0031545","Kevin White","NO","WR","1992-06-25",75,216,6,2015,2015,7,"WR",2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-1.37711453111842,-0.688557265559211
2021,18,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",4,2,50,8,4,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-2.52293855812191,-0.630734639530477
2021,3,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",7,4,57.1428571428571,40,2,0,3,0,0,0,0,1,1,0.5,1,1,0.5,0,0,0,0,0,7,0,2.98552027106052,0.426502895865788
2021,15,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",8,4,50,53,15,1,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,8,0,3.5135752412025,0.439196905150312
2021,17,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",13,4,30.7692307692308,40,6,0,4,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,13,15,-6.38716689130525,-0.491320530100404
2021,2,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",9,5,55.5555555555556,32,10,0,3,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,0,8,0,5.36608726426493,0.596231918251659
2021,13,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",5,5,100,59,3,0,5,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,5,0,5.28547703108053,1.05709540621611
2021,8,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",11,8,72.7272727272727,58,27,0,4,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,11,0,4.2910610041581,0.390096454923464
2021,4,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",9,4,44.4444444444444,70,7,1,4,0,0,0,0,1,1,0.5,1,1,0.5,1,0,1,0,0,9,0,6.23118483478901,0.692353870532113
2021,1,"00-0031547","DeVante Parker","MIA","WR","1993-01-20",75,216,6,2015,2015,14,"WR",7,4,57.1428571428571,51,30,0,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,5.29909656423842,0.757013794891203
2021,8,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",6,3,50,50,10,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,2.98467986716423,0.497446644527372
2021,4,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",5,3,60,37,18,0,3,1,4,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-1.13477567420341,-0.189129279033902
2021,6,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",4,1,25,26,1,0,1,1,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-1.53766307269689,-0.307532614539377
2021,18,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",3,1,33.3333333333333,19,4,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-0.220699889119721,-0.0735666297065736
2021,3,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",8,2,25,9,8,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,8,0,-3.17418684269069,-0.396773355336336
2021,15,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",6,4,66.6666666666667,34,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-3.06982170697302,-0.51163695116217
2021,10,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",4,2,50,14,7,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,0.6706601969701,0.167665049242525
2021,1,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",7,5,71.4285714285714,64,8,1,4,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,5.22003942140144,0.745719917343063
2021,12,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",3,3,100,19,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-0.641651041370519,-0.21388368045684
2021,13,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",1,0,0,0,0,0,0,1,6,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-0.585898004006595,-0.292949002003297
2021,11,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",5,5,100,20,20,1,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,5,0,2.54719468066469,0.509438936132938
2021,2,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",3,3,100,19,2,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,0.852824480622076,0.284274826874025
2021,5,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",4,3,75,22,10,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,-1.03685905737803,-0.259214764344506
2021,7,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",5,2,40,36,15,1,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,2.26369725266705,0.452739450533409
2021,19,"00-0031549","Nelson Agholor","NE","WR","1993-05-24",72,198,6,2015,2015,20,"WR",2,1,50,0,18,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-2.77146667419584,-1.38573333709792
2021,2,"00-0031558","Maxx Williams","ARI","TE","1994-04-12",76,252,6,2015,2015,55,"TE",7,7,100,37,57,0,4,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,5.9931305423379,0.856161506048271
2021,4,"00-0031558","Maxx Williams","ARI","TE","1994-04-12",76,252,6,2015,2015,55,"TE",5,5,100,19,47,1,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,7.04664107871939,1.40932821574388
2021,3,"00-0031558","Maxx Williams","ARI","TE","1994-04-12",76,252,6,2015,2015,55,"TE",3,3,100,12,7,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,1.20041258516721,0.400137528389072
2021,1,"00-0031558","Maxx Williams","ARI","TE","1994-04-12",76,252,6,2015,2015,55,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.484571045730263,-0.484571045730263
2021,5,"00-0031558","Maxx Williams","ARI","TE","1994-04-12",76,252,6,2015,2015,55,"TE",1,1,100,0,14,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.3158610399114,1.3158610399114
2021,14,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",3,1,33.3333333333333,2,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-1.21096543845488,-0.403655146151626
2021,2,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",3,3,100,27,16,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,5.61575993243604,1.87191997747868
2021,10,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",1,1,100,2,0,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.923826136800926,0.923826136800926
2021,8,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",2,2,100,10,12,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.65979971777415,0.829899858887074
2021,7,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",3,2,66.6666666666667,25,2,1,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-1.80873980076285,-0.60291326692095
2021,12,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",2,1,50,9,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-0.516005294513892,-0.258002647256946
2021,4,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",2,1,50,-6,20,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.89384998024628,0.946924990123138
2021,15,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",1,1,100,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.388949032290839,-0.388949032290839
2021,5,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",1,1,100,9,5,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,2.68244148010854,2.68244148010854
2021,3,"00-0031585","MyCole Pruitt","TEN","TE","1992-03-24",74,243,6,2015,2015,143,"TE",1,1,100,7,0,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,1.04511846648529,1.04511846648529
2021,8,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",7,5,71.4285714285714,8,32,1,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,0.143436034093608,0.0204908620133726
2021,6,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",11,9,81.8181818181818,74,15,1,8,0,0,0,0,4,4,0.5,0,0,NA,0,0,0,0,0,11,0,9.73314268757496,0.884831153415905
2021,15,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",7,4,57.1428571428571,27,8,1,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,0.389767965534695,0.0556811379335279
2021,17,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",9,5,55.5555555555556,43,9,0,4,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,9,0,-2.63221859972689,-0.292468733302988
2021,10,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",13,8,61.5384615384615,123,39,1,6,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,13,0,7.55760179500853,0.581353984231425
2021,3,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",10,6,60,42,20,0,4,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,10,0,-0.388195221079518,-0.0388195221079518
2021,12,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",9,7,77.7777777777778,53,21,1,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,9,0,0.221285179082766,0.0245872421203073
2021,14,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",13,7,53.8461538461538,59,15,0,4,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,13,0,0.724689699170175,0.0557453614746288
2021,4,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",11,7,63.6363636363636,100,14,0,4,0,0,0,0,1,1,0.5,0,0,NA,1,1,0,0,0,10,0,-3.13615933651452,-0.285105394228593
2021,5,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",5,2,40,48,21,0,2,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,5,0,2.39027695654659,0.478055391309318
2021,2,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",8,4,50,54,6,1,3,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,8,0,1.11924161622301,0.139905202027877
2021,19,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",4,3,75,49,11,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,2.75554907665355,0.688887269163387
2021,20,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",7,3,42.8571428571429,2,5,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,0.246609549547541,0.0352299356496487
2021,13,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",7,4,57.1428571428571,46,5,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,0.726504797406962,0.103786399629566
2021,9,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",8,6,75,47,38,0,5,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,8,0,1.68964078655699,0.211205098319623
2021,11,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",6,4,66.6666666666667,22,1,2,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,3.78418392987805,0.630697321646342
2021,1,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",13,9,69.2307692307692,47,22,0,4,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,13,0,-0.939976345139024,-0.0723058727030019
2021,16,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",13,7,53.8461538461538,54,31,1,4,0,0,0,0,2,2,0.5,1,1,0.5,0,0,0,0,0,13,0,6.52223899014644,0.501710691549726
2021,18,"00-0031588","Stefon Diggs","BUF","WR","1993-11-29",72,191,6,2015,2015,146,"WR",14,9,64.2857142857143,52,29,1,6,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,14,0,4.08439473187901,0.2917424808485
2021,17,"00-0031598","Nick Boyle","BAL","TE","1993-02-17",76,270,6,2015,2015,171,"TE",1,1,100,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.589666927291546,-0.589666927291546
2021,11,"00-0031598","Nick Boyle","BAL","TE","1993-02-17",76,270,6,2015,2015,171,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.48744169250131,-1.48744169250131
2021,3,"00-0031610","Darren Waller","LV","TE","1992-09-13",78,255,6,2015,2015,204,"TE",7,5,71.4285714285714,38,16,0,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,4.66127511003288,0.665896444290411
2021,19,"00-0031610","Darren Waller","LV","TE","1992-09-13",78,255,6,2015,2015,204,"TE",12,7,58.3333333333333,60,16,0,5,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,0,12,0,5.3395221349468,0.444960177912234
